,origin_id,destination_id,total_trips,Arrival Hour
239,"Ipanema, (89)","STADIUM AREA, (182)",103.73,18
240,"MARICÁ, (9)","STADIUM AREA, (182)",19.72,18
241,"Irajá, (90)","STADIUM AREA, (182)",49.47,18
242,"Jacarepaguá, (92)","STADIUM AREA, (182)",39.15,18
243,"Jacaré, (94)","STADIUM AREA, (182)",16.65,18
244,"Jardim Botânico, (96)","STADIUM AREA, (182)",44.12,18
0,"BELFORD ROXO, (0)","STADIUM AREA, (182)",41.87,19
1,"MESQUITA, (10)","STADIUM AREA, (182)",37.35,19
2,"Lagoa, (101)","STADIUM AREA, (182)",45.67,19
3,"Laranjeiras, (102)","STADIUM AREA, (182)",72.62,19
4,"Leblon, (103)","STADIUM AREA, (182)",66.19,19
5,"Leme, (104)","STADIUM AREA, (182)",19.6,19
6,"Lins de Vasconcelos, (105)","STADIUM AREA, (182)",46.9,19
7,"Madureira, (106)","STADIUM AREA, (182)",39.73,19
8,"Magalhães Bastos, (107)","STADIUM AREA, (182)",13.68,19
9,"Manguinhos, (109)","STADIUM AREA, (182)",23.48,19
10,"NILÓPOLIS, (11)","STADIUM AREA, (182)",62.34,19
11,"Marechal Hermes, (111)","STADIUM AREA, (182)",18.27,19
12,"Maria da Graça, (112)","STADIUM AREA, (182)",11.67,19
13,"Maré, (113)","STADIUM AREA, (182)",67.38,19
14,"Méier, (115)","STADIUM AREA, (182)",63.33,19
15,"Olaria, (116)","STADIUM AREA, (182)",33.35,19
16,"Padre Miguel, (119)","STADIUM AREA, (182)",11.1,19
17,"NITERÓI, (12)","STADIUM AREA, (182)",89.91,19
18,"Pavuna, (124)","STADIUM AREA, (182)",32.88,19
19,"Pechincha, (125)","STADIUM AREA, (182)",15.5,19
20,"Penha, (127)","STADIUM AREA, (182)",15.08,19
21,"Piedade, (129)","STADIUM AREA, (182)",49.03,19
22,"Praça da Bandeira, (135)","STADIUM AREA, (182)",145.15,19
23,"Quintino Bocaiúva, (136)","STADIUM AREA, (182)",17.65,19
24,"Ramos, (137)","STADIUM AREA, (182)",22.32,19
25,"Realengo, (138)","STADIUM AREA, (182)",42.71,19
26,"Recreio dos Bandeirantes, (139)","STADIUM AREA, (182)",17.7,19
27,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",124.54,19
28,"Riachuelo, (140)","STADIUM AREA, (182)",24.82,19
29,"Ribeira, (141)","STADIUM AREA, (182)",12.56,19
30,"Rio Comprido, (143)","STADIUM AREA, (182)",200.37,19
31,"Rocha, (144)","STADIUM AREA, (182)",36.5,19
32,"Rocha Miranda, (145)","STADIUM AREA, (182)",19.52,19
33,"Santa Cruz, (148)","STADIUM AREA, (182)",16.22,19
34,"Santa Teresa, (149)","STADIUM AREA, (182)",63.88,19
35,"Santo Cristo, (150)","STADIUM AREA, (182)",59.2,19
36,"Saúde, (152)","STADIUM AREA, (182)",22.87,19
37,"São Cristóvão, (157)","STADIUM AREA, (182)",255.51,19
38,"São Francisco Xavier, (158)","STADIUM AREA, (182)",40.36,19
39,"QUEIMADOS, (16)","STADIUM AREA, (182)",32.0,19
40,"Tijuca, (162)","STADIUM AREA, (182)",1266.4,19
41,"Todos os Santos, (163)","STADIUM AREA, (182)",13.87,19
42,"Tomás Coelho, (164)","STADIUM AREA, (182)",21.68,19
43,"Urca, (166)","STADIUM AREA, (182)",13.35,19
44,"Vasco da Gama, (169)","STADIUM AREA, (182)",63.08,19
45,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",50.03,19
46,"Vicente de Carvalho, (171)","STADIUM AREA, (182)",15.48,19
47,"Vila Isabel, (174)","STADIUM AREA, (182)",421.96,19
48,"Vila Militar, (176)","STADIUM AREA, (182)",35.63,19
49,"Vista Alegre, (179)","STADIUM AREA, (182)",10.8,19
50,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",70.39,19
51,"STADIUM AREA, (182)","BELFORD ROXO, (0)",118.68,19
52,"STADIUM AREA, (182)","MESQUITA, (10)",85.93,19
53,"STADIUM AREA, (182)","Lagoa, (101)",33.25,19
54,"STADIUM AREA, (182)","Laranjeiras, (102)",55.65,19
55,"STADIUM AREA, (182)","Leblon, (103)",41.32,19
56,"STADIUM AREA, (182)","Leme, (104)",15.29,19
57,"STADIUM AREA, (182)","Lins de Vasconcelos, (105)",46.3,19
58,"STADIUM AREA, (182)","Madureira, (106)",67.91,19
59,"STADIUM AREA, (182)","Magalhães Bastos, (107)",13.76,19
60,"STADIUM AREA, (182)","Mangueira, (108)",28.87,19
61,"STADIUM AREA, (182)","Manguinhos, (109)",62.13,19
62,"STADIUM AREA, (182)","NILÓPOLIS, (11)",77.68,19
63,"STADIUM AREA, (182)","Marechal Hermes, (111)",69.5,19
64,"STADIUM AREA, (182)","Maria da Graça, (112)",21.0,19
65,"STADIUM AREA, (182)","Maré, (113)",138.37,19
66,"STADIUM AREA, (182)","Méier, (115)",71.54,19
67,"STADIUM AREA, (182)","Olaria, (116)",64.42,19
68,"STADIUM AREA, (182)","Oswaldo Cruz, (117)",25.99,19
69,"STADIUM AREA, (182)","Paciência, (118)",35.74,19
70,"STADIUM AREA, (182)","Padre Miguel, (119)",33.73,19
71,"STADIUM AREA, (182)","NITERÓI, (12)",133.32,19
72,"STADIUM AREA, (182)","Parada de Lucas, (121)",34.94,19
73,"STADIUM AREA, (182)","Parque Anchieta, (122)",36.61,19
74,"STADIUM AREA, (182)","Parque Columbia, (123)",16.21,19
75,"STADIUM AREA, (182)","Pavuna, (124)",97.26,19
76,"STADIUM AREA, (182)","Penha, (127)",40.93,19
77,"STADIUM AREA, (182)","Penha Circular, (128)",40.66,19
78,"STADIUM AREA, (182)","Piedade, (129)",62.13,19
79,"STADIUM AREA, (182)","NOVA FRIBURGO, (13)",11.36,19
80,"STADIUM AREA, (182)","Pilares, (130)",33.49,19
81,"STADIUM AREA, (182)","Praça Seca, (134)",31.63,19
82,"STADIUM AREA, (182)","Praça da Bandeira, (135)",152.88,19
83,"STADIUM AREA, (182)","Quintino Bocaiúva, (136)",44.73,19
84,"STADIUM AREA, (182)","Ramos, (137)",47.65,19
85,"STADIUM AREA, (182)","Realengo, (138)",62.94,19
86,"STADIUM AREA, (182)","Recreio dos Bandeirantes, (139)",28.72,19
87,"STADIUM AREA, (182)","NOVA IGUAÇU, (14)",341.93,19
88,"STADIUM AREA, (182)","Riachuelo, (140)",27.54,19
89,"STADIUM AREA, (182)","Ricardo de Albuquerque, (142)",23.62,19
90,"STADIUM AREA, (182)","Rio Comprido, (143)",172.54,19
91,"STADIUM AREA, (182)","Rocha, (144)",82.81,19
92,"STADIUM AREA, (182)","Rocha Miranda, (145)",12.91,19
93,"STADIUM AREA, (182)","Sampaio, (147)",22.2,19
94,"STADIUM AREA, (182)","Santa Cruz, (148)",57.5,19
95,"STADIUM AREA, (182)","Santa Teresa, (149)",59.21,19
96,"STADIUM AREA, (182)","Santo Cristo, (150)",69.42,19
97,"STADIUM AREA, (182)","Santíssimo, (151)",13.46,19
98,"STADIUM AREA, (182)","Saúde, (152)",47.29,19
99,"STADIUM AREA, (182)","Senador Camará, (153)",38.61,19
100,"STADIUM AREA, (182)","São Conrado, (156)",20.52,19
101,"STADIUM AREA, (182)","São Cristóvão, (157)",253.33,19
102,"STADIUM AREA, (182)","São Francisco Xavier, (158)",58.79,19
103,"STADIUM AREA, (182)","Tanque, (159)",23.71,19
104,"STADIUM AREA, (182)","QUEIMADOS, (16)",31.37,19
105,"STADIUM AREA, (182)","Taquara, (160)",42.44,19
106,"STADIUM AREA, (182)","Tijuca, (162)",1027.28,19
107,"STADIUM AREA, (182)","Todos os Santos, (163)",39.31,19
108,"STADIUM AREA, (182)","Tomás Coelho, (164)",53.04,19
109,"STADIUM AREA, (182)","Turiaçu, (165)",14.71,19
110,"STADIUM AREA, (182)","Vargem Grande, (167)",11.49,19
111,"STADIUM AREA, (182)","Vargem Pequena, (168)",13.93,19
112,"STADIUM AREA, (182)","Vasco da Gama, (169)",81.24,19
113,"STADIUM AREA, (182)","SÃO GONÇALO, (17)",166.06,19
114,"STADIUM AREA, (182)","Vaz Lobo, (170)",11.66,19
115,"STADIUM AREA, (182)","Vicente de Carvalho, (171)",19.5,19
116,"STADIUM AREA, (182)","Vigário Geral, (173)",22.06,19
117,"STADIUM AREA, (182)","Vila Isabel, (174)",470.93,19
118,"STADIUM AREA, (182)","Vila Kosmos, (175)",28.01,19
119,"STADIUM AREA, (182)","Vila Militar, (176)",77.92,19
120,"STADIUM AREA, (182)","Vila da Penha, (178)",22.63,19
121,"STADIUM AREA, (182)","SÃO JOÃO DE MERITI, (18)",180.43,19
122,"STADIUM AREA, (182)","Água Santa, (181)",16.72,19
123,"STADIUM AREA, (182)","STADIUM AREA, (182)",3169.54,19
124,"STADIUM AREA, (182)","DUQUE DE CAXIAS, (2)",346.0,19
125,"STADIUM AREA, (182)","TANGUÁ, (20)",16.71,19
126,"STADIUM AREA, (182)","Abolição, (22)",16.18,19
127,"STADIUM AREA, (182)","Acari, (23)",10.36,19
128,"STADIUM AREA, (182)","Alto da Boa Vista, (24)",92.01,19
129,"STADIUM AREA, (182)","Anchieta, (25)",45.97,19
130,"STADIUM AREA, (182)","Andaraí, (26)",272.28,19
131,"STADIUM AREA, (182)","Bangu, (29)",87.68,19
132,"STADIUM AREA, (182)","GUAPIMIRIM, (3)",17.35,19
133,"STADIUM AREA, (182)","Barra da Tijuca, (30)",124.45,19
134,"STADIUM AREA, (182)","Benfica, (33)",155.96,19
135,"STADIUM AREA, (182)","Bento Ribeiro, (34)",22.62,19
136,"STADIUM AREA, (182)","Bonsucesso, (35)",54.81,19
137,"STADIUM AREA, (182)","Botafogo, (36)",180.95,19
138,"STADIUM AREA, (182)","Brás de Pina, (37)",24.06,19
139,"STADIUM AREA, (182)","Cachambi, (38)",79.92,19
140,"STADIUM AREA, (182)","Caju, (40)",46.46,19
141,"STADIUM AREA, (182)","Campo Grande, (43)",61.96,19
142,"STADIUM AREA, (182)","Cascadura, (45)",31.94,19
143,"STADIUM AREA, (182)","Catete, (46)",24.77,19
144,"STADIUM AREA, (182)","Catumbi, (47)",26.63,19
145,"STADIUM AREA, (182)","Centro, (49)",250.63,19
146,"STADIUM AREA, (182)","Cidade Nova, (50)",108.94,19
147,"STADIUM AREA, (182)","Cidade Universitária, (51)",23.25,19
148,"STADIUM AREA, (182)","Cidade de Deus, (52)",23.4,19
149,"STADIUM AREA, (182)","Coelho Neto, (54)",43.02,19
150,"STADIUM AREA, (182)","Colégio, (55)",17.86,19
151,"STADIUM AREA, (182)","Complexo do Alemão, (56)",36.22,19
152,"STADIUM AREA, (182)","Copacabana, (57)",151.44,19
153,"STADIUM AREA, (182)","Cordovil, (58)",20.55,19
154,"STADIUM AREA, (182)","Cosme Velho, (59)",17.77,19
155,"STADIUM AREA, (182)","JAPERI, (6)",44.08,19
156,"STADIUM AREA, (182)","Cosmos, (60)",21.09,19
157,"STADIUM AREA, (182)","Costa Barros, (61)",21.95,19
158,"STADIUM AREA, (182)","Curicica, (62)",21.34,19
159,"STADIUM AREA, (182)","Del Castilho, (63)",39.57,19
160,"STADIUM AREA, (182)","Deodoro, (64)",85.6,19
161,"STADIUM AREA, (182)","Encantado, (65)",22.59,19
162,"STADIUM AREA, (182)","Engenheiro Leal, (66)",15.8,19
163,"STADIUM AREA, (182)","Engenho Novo, (67)",96.66,19
164,"STADIUM AREA, (182)","Engenho da Rainha, (68)",55.4,19
165,"STADIUM AREA, (182)","Engenho de Dentro, (69)",55.35,19
166,"STADIUM AREA, (182)","MAGÉ, (7)",54.12,19
167,"STADIUM AREA, (182)","Estácio, (70)",81.45,19
168,"STADIUM AREA, (182)","Flamengo, (71)",57.91,19
169,"STADIUM AREA, (182)","Freguesia (Ilha do Governador), (72)",13.52,19
170,"STADIUM AREA, (182)","Freguesia (Jacarepaguá), (73)",24.91,19
171,"STADIUM AREA, (182)","Galeão, (74)",56.33,19
172,"STADIUM AREA, (182)","Gamboa, (75)",120.22,19
173,"STADIUM AREA, (182)","Gardênia Azul, (76)",12.84,19
174,"STADIUM AREA, (182)","Glória, (78)",16.9,19
175,"STADIUM AREA, (182)","Grajaú, (79)",117.2,19
176,"STADIUM AREA, (182)","Guadalupe, (81)",31.22,19
177,"STADIUM AREA, (182)","Gávea, (83)",28.56,19
178,"STADIUM AREA, (182)","Higienópolis, (84)",21.91,19
179,"STADIUM AREA, (182)","Humaitá, (86)",35.78,19
180,"STADIUM AREA, (182)","Inhaúma, (87)",112.55,19
181,"STADIUM AREA, (182)","Inhoaíba, (88)",17.85,19
182,"STADIUM AREA, (182)","Ipanema, (89)",53.21,19
183,"STADIUM AREA, (182)","MARICÁ, (9)",33.17,19
184,"STADIUM AREA, (182)","Irajá, (90)",52.79,19
185,"STADIUM AREA, (182)","Itanhangá, (91)",23.31,19
186,"STADIUM AREA, (182)","Jacarepaguá, (92)",121.29,19
187,"STADIUM AREA, (182)","Jacarezinho, (93)",13.58,19
188,"STADIUM AREA, (182)","Jacaré, (94)",27.71,19
189,"STADIUM AREA, (182)","Jardim América, (95)",15.46,19
190,"STADIUM AREA, (182)","Jardim Botânico, (96)",20.14,19
191,"STADIUM AREA, (182)","Jardim Guanabara, (98)",30.59,19
192,"SEROPÉDICA, (19)","STADIUM AREA, (182)",11.13,19
193,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",134.15,19
194,"Alto da Boa Vista, (24)","STADIUM AREA, (182)",92.64,19
195,"Anchieta, (25)","STADIUM AREA, (182)",27.58,19
196,"Andaraí, (26)","STADIUM AREA, (182)",274.49,19
197,"Anil, (27)","STADIUM AREA, (182)",12.99,19
198,"Bangu, (29)","STADIUM AREA, (182)",17.01,19
199,"Barra da Tijuca, (30)","STADIUM AREA, (182)",129.78,19
200,"Benfica, (33)","STADIUM AREA, (182)",61.48,19
201,"Bonsucesso, (35)","STADIUM AREA, (182)",28.05,19
202,"Botafogo, (36)","STADIUM AREA, (182)",197.5,19
203,"Brás de Pina, (37)","STADIUM AREA, (182)",26.35,19
204,"Cachambi, (38)","STADIUM AREA, (182)",26.32,19
205,"Cacuia, (39)","STADIUM AREA, (182)",13.07,19
206,"Caju, (40)","STADIUM AREA, (182)",37.9,19
207,"Campo Grande, (43)","STADIUM AREA, (182)",53.51,19
208,"Cascadura, (45)","STADIUM AREA, (182)",20.04,19
209,"Catete, (46)","STADIUM AREA, (182)",24.77,19
210,"Catumbi, (47)","STADIUM AREA, (182)",51.06,19
211,"Centro, (49)","STADIUM AREA, (182)",273.01,19
212,"Cidade Nova, (50)","STADIUM AREA, (182)",66.68,19
213,"Cidade de Deus, (52)","STADIUM AREA, (182)",17.61,19
214,"Colégio, (55)","STADIUM AREA, (182)",18.01,19
215,"Complexo do Alemão, (56)","STADIUM AREA, (182)",17.4,19
216,"Copacabana, (57)","STADIUM AREA, (182)",282.19,19
217,"Cordovil, (58)","STADIUM AREA, (182)",10.57,19
218,"Cosme Velho, (59)","STADIUM AREA, (182)",32.53,19
219,"Costa Barros, (61)","STADIUM AREA, (182)",15.01,19
220,"Del Castilho, (63)","STADIUM AREA, (182)",44.01,19
221,"Deodoro, (64)","STADIUM AREA, (182)",45.07,19
222,"Engenho Novo, (67)","STADIUM AREA, (182)",75.47,19
223,"Engenho da Rainha, (68)","STADIUM AREA, (182)",24.63,19
224,"Engenho de Dentro, (69)","STADIUM AREA, (182)",33.19,19
225,"MAGÉ, (7)","STADIUM AREA, (182)",19.53,19
226,"Estácio, (70)","STADIUM AREA, (182)",50.52,19
227,"Flamengo, (71)","STADIUM AREA, (182)",69.22,19
228,"Freguesia (Jacarepaguá), (73)","STADIUM AREA, (182)",33.13,19
229,"Galeão, (74)","STADIUM AREA, (182)",15.38,19
230,"Gamboa, (75)","STADIUM AREA, (182)",34.76,19
231,"Glória, (78)","STADIUM AREA, (182)",25.98,19
232,"Grajaú, (79)","STADIUM AREA, (182)",145.74,19
233,"Gávea, (83)","STADIUM AREA, (182)",23.63,19
234,"Higienópolis, (84)","STADIUM AREA, (182)",13.35,19
235,"Humaitá, (86)","STADIUM AREA, (182)",16.4,19
236,"Inhaúma, (87)","STADIUM AREA, (182)",53.87,19
237,"Inhoaíba, (88)","STADIUM AREA, (182)",20.36,19
238,"Ipanema, (89)","STADIUM AREA, (182)",121.62,19
239,"MARICÁ, (9)","STADIUM AREA, (182)",14.74,19
240,"Irajá, (90)","STADIUM AREA, (182)",46.47,19
241,"Itanhangá, (91)","STADIUM AREA, (182)",22.38,19
242,"Jacarepaguá, (92)","STADIUM AREA, (182)",92.12,19
243,"Jacarezinho, (93)","STADIUM AREA, (182)",19.65,19
244,"Jacaré, (94)","STADIUM AREA, (182)",10.66,19
245,"Jardim Botânico, (96)","STADIUM AREA, (182)",36.98,19
246,"Jardim Guanabara, (98)","STADIUM AREA, (182)",30.86,19
0,"BELFORD ROXO, (0)","STADIUM AREA, (182)",41.6,20
1,"MESQUITA, (10)","STADIUM AREA, (182)",22.21,20
2,"Lagoa, (101)","STADIUM AREA, (182)",48.84,20
3,"Laranjeiras, (102)","STADIUM AREA, (182)",39.96,20
4,"Leblon, (103)","STADIUM AREA, (182)",35.98,20
5,"Lins de Vasconcelos, (105)","STADIUM AREA, (182)",37.29,20
6,"Madureira, (106)","STADIUM AREA, (182)",22.4,20
7,"Magalhães Bastos, (107)","STADIUM AREA, (182)",14.43,20
8,"Mangueira, (108)","STADIUM AREA, (182)",35.23,20
9,"Manguinhos, (109)","STADIUM AREA, (182)",11.38,20
10,"Marechal Hermes, (111)","STADIUM AREA, (182)",31.82,20
11,"Maré, (113)","STADIUM AREA, (182)",41.29,20
12,"Méier, (115)","STADIUM AREA, (182)",62.42,20
13,"Olaria, (116)","STADIUM AREA, (182)",12.48,20
14,"Paciência, (118)","STADIUM AREA, (182)",15.82,20
15,"Padre Miguel, (119)","STADIUM AREA, (182)",18.56,20
16,"NITERÓI, (12)","STADIUM AREA, (182)",83.04,20
17,"Parada de Lucas, (121)","STADIUM AREA, (182)",15.72,20
18,"Pavuna, (124)","STADIUM AREA, (182)",38.28,20
19,"Pechincha, (125)","STADIUM AREA, (182)",10.44,20
20,"Penha, (127)","STADIUM AREA, (182)",15.01,20
21,"Penha Circular, (128)","STADIUM AREA, (182)",20.21,20
22,"Piedade, (129)","STADIUM AREA, (182)",54.78,20
23,"Pilares, (130)","STADIUM AREA, (182)",13.42,20
24,"Praça Seca, (134)","STADIUM AREA, (182)",17.77,20
25,"Praça da Bandeira, (135)","STADIUM AREA, (182)",109.14,20
26,"Quintino Bocaiúva, (136)","STADIUM AREA, (182)",22.14,20
27,"Ramos, (137)","STADIUM AREA, (182)",18.46,20
28,"Realengo, (138)","STADIUM AREA, (182)",26.49,20
29,"Recreio dos Bandeirantes, (139)","STADIUM AREA, (182)",28.33,20
30,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",88.93,20
31,"Riachuelo, (140)","STADIUM AREA, (182)",13.56,20
32,"Rio Comprido, (143)","STADIUM AREA, (182)",127.75,20
33,"Rocha, (144)","STADIUM AREA, (182)",45.52,20
34,"Rocha Miranda, (145)","STADIUM AREA, (182)",12.87,20
35,"Santa Cruz, (148)","STADIUM AREA, (182)",24.72,20
36,"Santa Teresa, (149)","STADIUM AREA, (182)",67.01,20
37,"Santo Cristo, (150)","STADIUM AREA, (182)",28.25,20
38,"Santíssimo, (151)","STADIUM AREA, (182)",13.82,20
39,"Saúde, (152)","STADIUM AREA, (182)",20.82,20
40,"Senador Camará, (153)","STADIUM AREA, (182)",17.04,20
41,"São Conrado, (156)","STADIUM AREA, (182)",26.08,20
42,"São Cristóvão, (157)","STADIUM AREA, (182)",185.62,20
43,"São Francisco Xavier, (158)","STADIUM AREA, (182)",50.87,20
44,"Taquara, (160)","STADIUM AREA, (182)",27.08,20
45,"Tijuca, (162)","STADIUM AREA, (182)",970.68,20
46,"Todos os Santos, (163)","STADIUM AREA, (182)",12.62,20
47,"Tomás Coelho, (164)","STADIUM AREA, (182)",32.7,20
48,"Vasco da Gama, (169)","STADIUM AREA, (182)",32.37,20
49,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",58.63,20
50,"Vigário Geral, (173)","STADIUM AREA, (182)",18.06,20
51,"Vila Isabel, (174)","STADIUM AREA, (182)",336.65,20
52,"Vila Militar, (176)","STADIUM AREA, (182)",33.04,20
53,"Vila Valqueire, (177)","STADIUM AREA, (182)",19.21,20
54,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",73.92,20
55,"Água Santa, (181)","STADIUM AREA, (182)",10.4,20
56,"STADIUM AREA, (182)","BELFORD ROXO, (0)",79.58,20
57,"STADIUM AREA, (182)","MESQUITA, (10)",82.47,20
58,"STADIUM AREA, (182)","Lagoa, (101)",15.58,20
59,"STADIUM AREA, (182)","Laranjeiras, (102)",62.1,20
60,"STADIUM AREA, (182)","Leblon, (103)",69.7,20
61,"STADIUM AREA, (182)","Lins de Vasconcelos, (105)",40.1,20
62,"STADIUM AREA, (182)","Madureira, (106)",52.76,20
63,"STADIUM AREA, (182)","Magalhães Bastos, (107)",16.7,20
64,"STADIUM AREA, (182)","Mangueira, (108)",20.08,20
65,"STADIUM AREA, (182)","Manguinhos, (109)",55.48,20
66,"STADIUM AREA, (182)","NILÓPOLIS, (11)",75.16,20
67,"STADIUM AREA, (182)","Marechal Hermes, (111)",35.86,20
68,"STADIUM AREA, (182)","Maria da Graça, (112)",20.91,20
69,"STADIUM AREA, (182)","Maré, (113)",98.51,20
70,"STADIUM AREA, (182)","Méier, (115)",80.33,20
71,"STADIUM AREA, (182)","Olaria, (116)",42.77,20
72,"STADIUM AREA, (182)","Oswaldo Cruz, (117)",12.33,20
73,"STADIUM AREA, (182)","Paciência, (118)",20.81,20
74,"STADIUM AREA, (182)","Padre Miguel, (119)",15.83,20
75,"STADIUM AREA, (182)","NITERÓI, (12)",90.31,20
76,"STADIUM AREA, (182)","Parada de Lucas, (121)",29.53,20
77,"STADIUM AREA, (182)","Parque Anchieta, (122)",19.72,20
78,"STADIUM AREA, (182)","Pavuna, (124)",48.12,20
79,"STADIUM AREA, (182)","Penha, (127)",56.87,20
80,"STADIUM AREA, (182)","Penha Circular, (128)",43.52,20
81,"STADIUM AREA, (182)","Piedade, (129)",61.79,20
82,"STADIUM AREA, (182)","Pilares, (130)",31.26,20
83,"STADIUM AREA, (182)","Praça Seca, (134)",19.15,20
84,"STADIUM AREA, (182)","Praça da Bandeira, (135)",148.1,20
85,"STADIUM AREA, (182)","Quintino Bocaiúva, (136)",42.05,20
86,"STADIUM AREA, (182)","Ramos, (137)",43.57,20
87,"STADIUM AREA, (182)","Realengo, (138)",74.95,20
88,"STADIUM AREA, (182)","NOVA IGUAÇU, (14)",271.86,20
89,"STADIUM AREA, (182)","Riachuelo, (140)",29.8,20
90,"STADIUM AREA, (182)","Ribeira, (141)",11.07,20
91,"STADIUM AREA, (182)","Ricardo de Albuquerque, (142)",23.78,20
92,"STADIUM AREA, (182)","Rio Comprido, (143)",197.85,20
93,"STADIUM AREA, (182)","Rocha, (144)",60.08,20
94,"STADIUM AREA, (182)","Rocha Miranda, (145)",19.16,20
95,"STADIUM AREA, (182)","Sampaio, (147)",12.89,20
96,"STADIUM AREA, (182)","Santa Cruz, (148)",29.55,20
97,"STADIUM AREA, (182)","Santa Teresa, (149)",82.83,20
98,"STADIUM AREA, (182)","Santo Cristo, (150)",69.05,20
99,"STADIUM AREA, (182)","Saúde, (152)",26.24,20
100,"STADIUM AREA, (182)","Senador Camará, (153)",23.86,20
101,"STADIUM AREA, (182)","Sepetiba, (155)",12.0,20
102,"STADIUM AREA, (182)","São Cristóvão, (157)",244.81,20
103,"STADIUM AREA, (182)","São Francisco Xavier, (158)",57.11,20
104,"STADIUM AREA, (182)","Tanque, (159)",10.04,20
105,"STADIUM AREA, (182)","QUEIMADOS, (16)",38.75,20
106,"STADIUM AREA, (182)","Taquara, (160)",34.1,20
107,"STADIUM AREA, (182)","Tauá, (161)",11.68,20
108,"STADIUM AREA, (182)","Tijuca, (162)",1031.14,20
109,"STADIUM AREA, (182)","Todos os Santos, (163)",13.38,20
110,"STADIUM AREA, (182)","Tomás Coelho, (164)",46.25,20
111,"STADIUM AREA, (182)","Turiaçu, (165)",31.82,20
112,"STADIUM AREA, (182)","Vasco da Gama, (169)",54.23,20
113,"STADIUM AREA, (182)","SÃO GONÇALO, (17)",116.18,20
114,"STADIUM AREA, (182)","Vaz Lobo, (170)",10.25,20
115,"STADIUM AREA, (182)","Vicente de Carvalho, (171)",15.58,20
116,"STADIUM AREA, (182)","Vidigal, (172)",11.19,20
117,"STADIUM AREA, (182)","Vigário Geral, (173)",21.92,20
118,"STADIUM AREA, (182)","Vila Isabel, (174)",344.18,20
119,"STADIUM AREA, (182)","Vila Kosmos, (175)",12.53,20
120,"STADIUM AREA, (182)","Vila Militar, (176)",88.85,20
121,"STADIUM AREA, (182)","Vila Valqueire, (177)",18.38,20
122,"STADIUM AREA, (182)","SÃO JOÃO DE MERITI, (18)",159.47,20
123,"STADIUM AREA, (182)","STADIUM AREA, (182)",2624.98,20
124,"STADIUM AREA, (182)","SEROPÉDICA, (19)",16.05,20
125,"STADIUM AREA, (182)","DUQUE DE CAXIAS, (2)",359.74,20
126,"STADIUM AREA, (182)","Abolição, (22)",15.86,20
127,"STADIUM AREA, (182)","Acari, (23)",10.82,20
128,"STADIUM AREA, (182)","Alto da Boa Vista, (24)",71.76,20
129,"STADIUM AREA, (182)","Anchieta, (25)",21.57,20
130,"STADIUM AREA, (182)","Andaraí, (26)",216.76,20
131,"STADIUM AREA, (182)","Bangu, (29)",56.87,20
132,"STADIUM AREA, (182)","GUAPIMIRIM, (3)",13.26,20
133,"STADIUM AREA, (182)","Barra da Tijuca, (30)",78.22,20
134,"STADIUM AREA, (182)","Barros Filho, (32)",10.12,20
135,"STADIUM AREA, (182)","Benfica, (33)",102.4,20
136,"STADIUM AREA, (182)","Bento Ribeiro, (34)",16.23,20
137,"STADIUM AREA, (182)","Bonsucesso, (35)",18.17,20
138,"STADIUM AREA, (182)","Botafogo, (36)",171.01,20
139,"STADIUM AREA, (182)","Brás de Pina, (37)",16.34,20
140,"STADIUM AREA, (182)","Cachambi, (38)",87.45,20
141,"STADIUM AREA, (182)","ITABORAÍ, (4)",22.91,20
142,"STADIUM AREA, (182)","Caju, (40)",50.65,20
143,"STADIUM AREA, (182)","Campo Grande, (43)",89.67,20
144,"STADIUM AREA, (182)","Cascadura, (45)",34.14,20
145,"STADIUM AREA, (182)","Catete, (46)",10.11,20
146,"STADIUM AREA, (182)","Catumbi, (47)",26.13,20
147,"STADIUM AREA, (182)","Centro, (49)",254.61,20
148,"STADIUM AREA, (182)","Cidade Nova, (50)",147.48,20
149,"STADIUM AREA, (182)","Cidade de Deus, (52)",19.32,20
150,"STADIUM AREA, (182)","Coelho Neto, (54)",17.6,20
151,"STADIUM AREA, (182)","Colégio, (55)",13.4,20
152,"STADIUM AREA, (182)","Complexo do Alemão, (56)",14.77,20
153,"STADIUM AREA, (182)","Copacabana, (57)",112.23,20
154,"STADIUM AREA, (182)","Cosme Velho, (59)",29.97,20
155,"STADIUM AREA, (182)","JAPERI, (6)",63.42,20
156,"STADIUM AREA, (182)","Costa Barros, (61)",20.09,20
157,"STADIUM AREA, (182)","Curicica, (62)",11.85,20
158,"STADIUM AREA, (182)","Del Castilho, (63)",62.73,20
159,"STADIUM AREA, (182)","Deodoro, (64)",41.33,20
160,"STADIUM AREA, (182)","Encantado, (65)",18.48,20
161,"STADIUM AREA, (182)","Engenho Novo, (67)",71.4,20
162,"STADIUM AREA, (182)","Engenho da Rainha, (68)",65.74,20
