,origin_id,destination_id,total_trips,Arrival Hour
0,"Leblon, (103)","STADIUM AREA, (182)",18.36,0
1,"Lins de Vasconcelos, (105)","STADIUM AREA, (182)",10.76,0
2,"NILÓPOLIS, (11)","STADIUM AREA, (182)",10.13,0
3,"Marechal Hermes, (111)","STADIUM AREA, (182)",13.04,0
4,"Maré, (113)","STADIUM AREA, (182)",14.37,0
5,"Méier, (115)","STADIUM AREA, (182)",19.52,0
6,"Parque Columbia, (123)","STADIUM AREA, (182)",11.88,0
7,"Pilares, (130)","STADIUM AREA, (182)",12.88,0
8,"Praça da Bandeira, (135)","STADIUM AREA, (182)",44.21,0
9,"Recreio dos Bandeirantes, (139)","STADIUM AREA, (182)",12.27,0
10,"Rio Comprido, (143)","STADIUM AREA, (182)",25.76,0
11,"Santa Teresa, (149)","STADIUM AREA, (182)",18.17,0
12,"Saúde, (152)","STADIUM AREA, (182)",14.14,0
13,"São Cristóvão, (157)","STADIUM AREA, (182)",46.55,0
14,"Tijuca, (162)","STADIUM AREA, (182)",149.25,0
15,"Tomás Coelho, (164)","STADIUM AREA, (182)",23.08,0
16,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",14.48,0
17,"Vila Isabel, (174)","STADIUM AREA, (182)",92.69,0
18,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",17.29,0
19,"Andaraí, (26)","STADIUM AREA, (182)",42.77,0
20,"Barra da Tijuca, (30)","STADIUM AREA, (182)",23.6,0
21,"Benfica, (33)","STADIUM AREA, (182)",17.93,0
22,"Bonsucesso, (35)","STADIUM AREA, (182)",14.26,0
23,"Botafogo, (36)","STADIUM AREA, (182)",44.5,0
24,"Caju, (40)","STADIUM AREA, (182)",22.54,0
25,"Catete, (46)","STADIUM AREA, (182)",15.51,0
26,"Centro, (49)","STADIUM AREA, (182)",45.6,0
27,"Cidade Universitária, (51)","STADIUM AREA, (182)",11.55,0
28,"Complexo do Alemão, (56)","STADIUM AREA, (182)",12.35,0
29,"Copacabana, (57)","STADIUM AREA, (182)",31.56,0
30,"Cosme Velho, (59)","STADIUM AREA, (182)",11.34,0
31,"Engenho Novo, (67)","STADIUM AREA, (182)",10.37,0
32,"Flamengo, (71)","STADIUM AREA, (182)",19.07,0
33,"Gamboa, (75)","STADIUM AREA, (182)",10.63,0
34,"Gávea, (83)","STADIUM AREA, (182)",15.65,0
35,"Higienópolis, (84)","STADIUM AREA, (182)",12.29,0
36,"Inhaúma, (87)","STADIUM AREA, (182)",10.6,0
37,"Ipanema, (89)","STADIUM AREA, (182)",14.02,0
38,"Irajá, (90)","STADIUM AREA, (182)",19.39,0
39,"Jardim Botânico, (96)","STADIUM AREA, (182)",15.13,0
40,"Laranjeiras, (102)","STADIUM AREA, (182)",14.62,1
41,"Leblon, (103)","STADIUM AREA, (182)",11.62,1
42,"Maré, (113)","STADIUM AREA, (182)",10.94,1
43,"NITERÓI, (12)","STADIUM AREA, (182)",13.56,1
44,"Praça da Bandeira, (135)","STADIUM AREA, (182)",25.79,1
45,"Rio Comprido, (143)","STADIUM AREA, (182)",37.17,1
46,"Santo Cristo, (150)","STADIUM AREA, (182)",22.25,1
47,"Saúde, (152)","STADIUM AREA, (182)",20.17,1
48,"São Cristóvão, (157)","STADIUM AREA, (182)",26.15,1
49,"Tijuca, (162)","STADIUM AREA, (182)",146.95,1
50,"Vila Isabel, (174)","STADIUM AREA, (182)",41.25,1
51,"Vila Militar, (176)","STADIUM AREA, (182)",12.26,1
52,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",17.93,1
53,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",10.16,1
54,"Andaraí, (26)","STADIUM AREA, (182)",25.02,1
55,"Barra da Tijuca, (30)","STADIUM AREA, (182)",13.88,1
56,"Benfica, (33)","STADIUM AREA, (182)",13.56,1
57,"Botafogo, (36)","STADIUM AREA, (182)",14.02,1
58,"Catete, (46)","STADIUM AREA, (182)",17.74,1
59,"Centro, (49)","STADIUM AREA, (182)",68.93,1
60,"Cidade Universitária, (51)","STADIUM AREA, (182)",15.16,1
61,"Copacabana, (57)","STADIUM AREA, (182)",11.96,1
62,"Engenho de Dentro, (69)","STADIUM AREA, (182)",15.22,1
63,"Grajaú, (79)","STADIUM AREA, (182)",10.67,1
64,"Inhaúma, (87)","STADIUM AREA, (182)",11.27,1
65,"Itanhangá, (91)","STADIUM AREA, (182)",11.65,1
66,"MESQUITA, (10)","STADIUM AREA, (182)",10.62,2
67,"Laranjeiras, (102)","STADIUM AREA, (182)",16.13,2
68,"NITERÓI, (12)","STADIUM AREA, (182)",10.69,2
69,"Praça da Bandeira, (135)","STADIUM AREA, (182)",13.94,2
70,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",11.91,2
71,"Sampaio, (147)","STADIUM AREA, (182)",11.97,2
72,"São Cristóvão, (157)","STADIUM AREA, (182)",42.84,2
73,"Tijuca, (162)","STADIUM AREA, (182)",182.89,2
74,"Vila Isabel, (174)","STADIUM AREA, (182)",48.71,2
75,"Barra da Tijuca, (30)","STADIUM AREA, (182)",14.03,2
76,"Benfica, (33)","STADIUM AREA, (182)",15.44,2
77,"Botafogo, (36)","STADIUM AREA, (182)",30.33,2
78,"Catumbi, (47)","STADIUM AREA, (182)",11.17,2
79,"Centro, (49)","STADIUM AREA, (182)",53.46,2
80,"Copacabana, (57)","STADIUM AREA, (182)",18.34,2
81,"Engenheiro Leal, (66)","STADIUM AREA, (182)",10.58,2
82,"Freguesia (Jacarepaguá), (73)","STADIUM AREA, (182)",11.52,2
83,"Glória, (78)","STADIUM AREA, (182)",10.98,2
84,"Grajaú, (79)","STADIUM AREA, (182)",20.96,2
85,"Ipanema, (89)","STADIUM AREA, (182)",10.65,2
86,"BELFORD ROXO, (0)","STADIUM AREA, (182)",11.44,3
87,"Lagoa, (101)","STADIUM AREA, (182)",18.48,3
88,"Mangueira, (108)","STADIUM AREA, (182)",11.8,3
89,"Praça da Bandeira, (135)","STADIUM AREA, (182)",22.59,3
90,"Rocha, (144)","STADIUM AREA, (182)",19.09,3
91,"São Cristóvão, (157)","STADIUM AREA, (182)",34.3,3
92,"Tijuca, (162)","STADIUM AREA, (182)",118.12,3
93,"Vila Isabel, (174)","STADIUM AREA, (182)",53.59,3
94,"Vila da Penha, (178)","STADIUM AREA, (182)",10.54,3
95,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",12.87,3
96,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",14.37,3
97,"Andaraí, (26)","STADIUM AREA, (182)",13.01,3
98,"Botafogo, (36)","STADIUM AREA, (182)",14.23,3
99,"Catumbi, (47)","STADIUM AREA, (182)",13.82,3
100,"Centro, (49)","STADIUM AREA, (182)",37.34,3
101,"Cidade Nova, (50)","STADIUM AREA, (182)",19.37,3
102,"Copacabana, (57)","STADIUM AREA, (182)",38.47,3
103,"Estácio, (70)","STADIUM AREA, (182)",10.14,3
104,"Irajá, (90)","STADIUM AREA, (182)",15.71,3
105,"Jacaré, (94)","STADIUM AREA, (182)",10.63,3
106,"Jardim Botânico, (96)","STADIUM AREA, (182)",10.03,3
107,"Laranjeiras, (102)","STADIUM AREA, (182)",12.76,4
108,"Madureira, (106)","STADIUM AREA, (182)",12.83,4
109,"Maré, (113)","STADIUM AREA, (182)",19.05,4
110,"Praça da Bandeira, (135)","STADIUM AREA, (182)",10.59,4
111,"Realengo, (138)","STADIUM AREA, (182)",12.43,4
112,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",30.64,4
113,"Rio Comprido, (143)","STADIUM AREA, (182)",13.32,4
114,"Rocha, (144)","STADIUM AREA, (182)",14.02,4
115,"Santa Teresa, (149)","STADIUM AREA, (182)",11.33,4
116,"São Cristóvão, (157)","STADIUM AREA, (182)",32.22,4
117,"Tijuca, (162)","STADIUM AREA, (182)",112.44,4
118,"Vasco da Gama, (169)","STADIUM AREA, (182)",16.45,4
119,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",15.98,4
120,"Vila Isabel, (174)","STADIUM AREA, (182)",31.46,4
121,"Vila Kosmos, (175)","STADIUM AREA, (182)",10.86,4
122,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",18.25,4
123,"Alto da Boa Vista, (24)","STADIUM AREA, (182)",12.47,4
124,"Andaraí, (26)","STADIUM AREA, (182)",22.73,4
125,"Barra da Tijuca, (30)","STADIUM AREA, (182)",23.1,4
126,"Benfica, (33)","STADIUM AREA, (182)",11.32,4
127,"Campinho, (42)","STADIUM AREA, (182)",12.63,4
128,"Campo Grande, (43)","STADIUM AREA, (182)",15.7,4
129,"Centro, (49)","STADIUM AREA, (182)",21.68,4
130,"Cidade Nova, (50)","STADIUM AREA, (182)",10.86,4
131,"Cidade Universitária, (51)","STADIUM AREA, (182)",11.0,4
132,"Colégio, (55)","STADIUM AREA, (182)",10.78,4
133,"Higienópolis, (84)","STADIUM AREA, (182)",11.74,4
134,"Jardim Botânico, (96)","STADIUM AREA, (182)",11.72,4
135,"BELFORD ROXO, (0)","STADIUM AREA, (182)",75.31,5
136,"MESQUITA, (10)","STADIUM AREA, (182)",22.24,5
137,"Laranjeiras, (102)","STADIUM AREA, (182)",11.88,5
138,"Leblon, (103)","STADIUM AREA, (182)",26.46,5
139,"Magalhães Bastos, (107)","STADIUM AREA, (182)",13.77,5
140,"Manguinhos, (109)","STADIUM AREA, (182)",11.13,5
141,"NILÓPOLIS, (11)","STADIUM AREA, (182)",20.53,5
142,"Marechal Hermes, (111)","STADIUM AREA, (182)",25.25,5
143,"Maré, (113)","STADIUM AREA, (182)",25.41,5
144,"Olaria, (116)","STADIUM AREA, (182)",13.24,5
145,"Paciência, (118)","STADIUM AREA, (182)",18.79,5
146,"NITERÓI, (12)","STADIUM AREA, (182)",25.6,5
147,"Pavuna, (124)","STADIUM AREA, (182)",13.89,5
148,"Penha, (127)","STADIUM AREA, (182)",16.23,5
149,"Praça da Bandeira, (135)","STADIUM AREA, (182)",18.46,5
150,"Quintino Bocaiúva, (136)","STADIUM AREA, (182)",15.72,5
151,"Ramos, (137)","STADIUM AREA, (182)",13.05,5
152,"Realengo, (138)","STADIUM AREA, (182)",44.35,5
153,"Recreio dos Bandeirantes, (139)","STADIUM AREA, (182)",16.31,5
154,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",70.6,5
155,"Riachuelo, (140)","STADIUM AREA, (182)",13.91,5
156,"Rio Comprido, (143)","STADIUM AREA, (182)",18.43,5
157,"Rocha, (144)","STADIUM AREA, (182)",21.76,5
158,"Santa Cruz, (148)","STADIUM AREA, (182)",16.79,5
159,"Santo Cristo, (150)","STADIUM AREA, (182)",18.46,5
160,"Santíssimo, (151)","STADIUM AREA, (182)",15.37,5
161,"Senador Camará, (153)","STADIUM AREA, (182)",19.71,5
162,"São Cristóvão, (157)","STADIUM AREA, (182)",38.14,5
163,"QUEIMADOS, (16)","STADIUM AREA, (182)",19.2,5
164,"Tijuca, (162)","STADIUM AREA, (182)",102.59,5
165,"Todos os Santos, (163)","STADIUM AREA, (182)",15.93,5
166,"Tomás Coelho, (164)","STADIUM AREA, (182)",26.7,5
167,"Vasco da Gama, (169)","STADIUM AREA, (182)",12.06,5
168,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",24.63,5
169,"Vila Isabel, (174)","STADIUM AREA, (182)",51.36,5
170,"Vila Militar, (176)","STADIUM AREA, (182)",29.94,5
171,"Vila Valqueire, (177)","STADIUM AREA, (182)",11.37,5
172,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",113.3,5
173,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",144.67,5
174,"Anchieta, (25)","STADIUM AREA, (182)",15.55,5
175,"Andaraí, (26)","STADIUM AREA, (182)",25.34,5
176,"Bangu, (29)","STADIUM AREA, (182)",27.93,5
177,"Barros Filho, (32)","STADIUM AREA, (182)",12.35,5
178,"Benfica, (33)","STADIUM AREA, (182)",11.21,5
179,"Bonsucesso, (35)","STADIUM AREA, (182)",11.44,5
180,"Botafogo, (36)","STADIUM AREA, (182)",15.44,5
181,"Cachambi, (38)","STADIUM AREA, (182)",31.68,5
182,"ITABORAÍ, (4)","STADIUM AREA, (182)",13.84,5
183,"Campo Grande, (43)","STADIUM AREA, (182)",21.05,5
184,"Catete, (46)","STADIUM AREA, (182)",10.0,5
185,"Catumbi, (47)","STADIUM AREA, (182)",10.33,5
186,"Centro, (49)","STADIUM AREA, (182)",32.23,5
187,"Coelho Neto, (54)","STADIUM AREA, (182)",25.97,5
188,"Complexo do Alemão, (56)","STADIUM AREA, (182)",17.21,5
189,"Copacabana, (57)","STADIUM AREA, (182)",14.36,5
190,"Cordovil, (58)","STADIUM AREA, (182)",20.76,5
191,"JAPERI, (6)","STADIUM AREA, (182)",24.02,5
192,"Deodoro, (64)","STADIUM AREA, (182)",21.53,5
193,"Engenho Novo, (67)","STADIUM AREA, (182)",30.79,5
194,"Engenho da Rainha, (68)","STADIUM AREA, (182)",16.87,5
195,"Engenho de Dentro, (69)","STADIUM AREA, (182)",19.8,5
196,"MAGÉ, (7)","STADIUM AREA, (182)",16.62,5
197,"Flamengo, (71)","STADIUM AREA, (182)",14.56,5
198,"Grajaú, (79)","STADIUM AREA, (182)",16.72,5
199,"Inhaúma, (87)","STADIUM AREA, (182)",21.14,5
200,"Ipanema, (89)","STADIUM AREA, (182)",21.38,5
201,"Irajá, (90)","STADIUM AREA, (182)",22.21,5
202,"Jacarepaguá, (92)","STADIUM AREA, (182)",18.78,5
203,"Jacaré, (94)","STADIUM AREA, (182)",12.55,5
204,"Jardim América, (95)","STADIUM AREA, (182)",12.1,5
205,"BELFORD ROXO, (0)","STADIUM AREA, (182)",175.98,6
206,"MESQUITA, (10)","STADIUM AREA, (182)",76.96,6
207,"Leblon, (103)","STADIUM AREA, (182)",16.42,6
208,"Leme, (104)","STADIUM AREA, (182)",18.09,6
209,"Lins de Vasconcelos, (105)","STADIUM AREA, (182)",37.04,6
210,"Madureira, (106)","STADIUM AREA, (182)",56.3,6
211,"Magalhães Bastos, (107)","STADIUM AREA, (182)",10.31,6
212,"Mangueira, (108)","STADIUM AREA, (182)",12.86,6
213,"Manguinhos, (109)","STADIUM AREA, (182)",27.81,6
214,"NILÓPOLIS, (11)","STADIUM AREA, (182)",83.91,6
215,"Marechal Hermes, (111)","STADIUM AREA, (182)",96.79,6
216,"Maria da Graça, (112)","STADIUM AREA, (182)",30.23,6
217,"Maré, (113)","STADIUM AREA, (182)",69.13,6
218,"Méier, (115)","STADIUM AREA, (182)",41.22,6
219,"Olaria, (116)","STADIUM AREA, (182)",47.75,6
220,"Oswaldo Cruz, (117)","STADIUM AREA, (182)",26.06,6
221,"Paciência, (118)","STADIUM AREA, (182)",13.49,6
222,"Padre Miguel, (119)","STADIUM AREA, (182)",30.65,6
223,"NITERÓI, (12)","STADIUM AREA, (182)",101.88,6
224,"Parque Anchieta, (122)","STADIUM AREA, (182)",21.25,6
225,"Pavuna, (124)","STADIUM AREA, (182)",146.63,6
226,"Pechincha, (125)","STADIUM AREA, (182)",16.14,6
227,"Penha, (127)","STADIUM AREA, (182)",28.45,6
228,"Penha Circular, (128)","STADIUM AREA, (182)",13.27,6
229,"Piedade, (129)","STADIUM AREA, (182)",37.46,6
230,"Pilares, (130)","STADIUM AREA, (182)",15.73,6
231,"Portuguesa, (132)","STADIUM AREA, (182)",10.73,6
232,"Praça Seca, (134)","STADIUM AREA, (182)",19.08,6
233,"Praça da Bandeira, (135)","STADIUM AREA, (182)",50.14,6
234,"Quintino Bocaiúva, (136)","STADIUM AREA, (182)",31.18,6
235,"Ramos, (137)","STADIUM AREA, (182)",22.0,6
236,"Realengo, (138)","STADIUM AREA, (182)",110.74,6
237,"Recreio dos Bandeirantes, (139)","STADIUM AREA, (182)",16.1,6
238,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",288.17,6
239,"Riachuelo, (140)","STADIUM AREA, (182)",15.89,6
240,"Rio Comprido, (143)","STADIUM AREA, (182)",41.58,6
241,"Rocha, (144)","STADIUM AREA, (182)",19.17,6
242,"Rocha Miranda, (145)","STADIUM AREA, (182)",34.62,6
243,"Santa Cruz, (148)","STADIUM AREA, (182)",46.15,6
244,"Santo Cristo, (150)","STADIUM AREA, (182)",26.46,6
245,"Santíssimo, (151)","STADIUM AREA, (182)",14.53,6
246,"Senador Camará, (153)","STADIUM AREA, (182)",20.44,6
247,"Sepetiba, (155)","STADIUM AREA, (182)",14.32,6
248,"São Cristóvão, (157)","STADIUM AREA, (182)",73.8,6
249,"São Francisco Xavier, (158)","STADIUM AREA, (182)",20.85,6
250,"QUEIMADOS, (16)","STADIUM AREA, (182)",68.43,6
251,"Taquara, (160)","STADIUM AREA, (182)",25.61,6
252,"Tauá, (161)","STADIUM AREA, (182)",10.29,6
253,"Tijuca, (162)","STADIUM AREA, (182)",275.17,6
254,"Todos os Santos, (163)","STADIUM AREA, (182)",19.86,6
255,"Tomás Coelho, (164)","STADIUM AREA, (182)",54.97,6
256,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",130.11,6
257,"Vicente de Carvalho, (171)","STADIUM AREA, (182)",23.82,6
258,"Vigário Geral, (173)","STADIUM AREA, (182)",28.76,6
259,"Vila Isabel, (174)","STADIUM AREA, (182)",108.84,6
260,"Vila Militar, (176)","STADIUM AREA, (182)",53.16,6
261,"Vila Valqueire, (177)","STADIUM AREA, (182)",39.06,6
262,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",358.45,6
263,"SEROPÉDICA, (19)","STADIUM AREA, (182)",17.92,6
264,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",537.16,6
265,"Acari, (23)","STADIUM AREA, (182)",25.85,6
266,"Alto da Boa Vista, (24)","STADIUM AREA, (182)",20.08,6
267,"Anchieta, (25)","STADIUM AREA, (182)",39.53,6
268,"Andaraí, (26)","STADIUM AREA, (182)",81.5,6
269,"Anil, (27)","STADIUM AREA, (182)",20.8,6
270,"Bangu, (29)","STADIUM AREA, (182)",68.63,6
271,"Barra da Tijuca, (30)","STADIUM AREA, (182)",35.38,6
272,"Barros Filho, (32)","STADIUM AREA, (182)",19.22,6
273,"Benfica, (33)","STADIUM AREA, (182)",63.06,6
274,"Bento Ribeiro, (34)","STADIUM AREA, (182)",61.92,6
275,"Bonsucesso, (35)","STADIUM AREA, (182)",36.87,6
276,"Botafogo, (36)","STADIUM AREA, (182)",70.2,6
277,"Brás de Pina, (37)","STADIUM AREA, (182)",33.94,6
278,"Cachambi, (38)","STADIUM AREA, (182)",41.84,6
279,"ITABORAÍ, (4)","STADIUM AREA, (182)",38.87,6
280,"Caju, (40)","STADIUM AREA, (182)",27.5,6
281,"Campo Grande, (43)","STADIUM AREA, (182)",67.33,6
282,"Campo dos Afonsos, (44)","STADIUM AREA, (182)",16.01,6
283,"Cascadura, (45)","STADIUM AREA, (182)",36.52,6
284,"Centro, (49)","STADIUM AREA, (182)",80.92,6
285,"Cidade Nova, (50)","STADIUM AREA, (182)",16.87,6
286,"Cidade Universitária, (51)","STADIUM AREA, (182)",18.97,6
287,"Coelho Neto, (54)","STADIUM AREA, (182)",43.07,6
288,"Colégio, (55)","STADIUM AREA, (182)",21.29,6
289,"Complexo do Alemão, (56)","STADIUM AREA, (182)",35.74,6
290,"Copacabana, (57)","STADIUM AREA, (182)",77.52,6
291,"Cordovil, (58)","STADIUM AREA, (182)",48.22,6
292,"JAPERI, (6)","STADIUM AREA, (182)",91.39,6
293,"Cosmos, (60)","STADIUM AREA, (182)",16.73,6
294,"Costa Barros, (61)","STADIUM AREA, (182)",26.83,6
295,"Del Castilho, (63)","STADIUM AREA, (182)",24.61,6
296,"Deodoro, (64)","STADIUM AREA, (182)",56.44,6
297,"Encantado, (65)","STADIUM AREA, (182)",18.39,6
298,"Engenho Novo, (67)","STADIUM AREA, (182)",41.9,6
299,"Engenho da Rainha, (68)","STADIUM AREA, (182)",39.39,6
300,"Engenho de Dentro, (69)","STADIUM AREA, (182)",59.22,6
301,"MAGÉ, (7)","STADIUM AREA, (182)",44.21,6
302,"Estácio, (70)","STADIUM AREA, (182)",19.55,6
303,"Freguesia (Jacarepaguá), (73)","STADIUM AREA, (182)",16.61,6
304,"Galeão, (74)","STADIUM AREA, (182)",14.49,6
305,"Gamboa, (75)","STADIUM AREA, (182)",15.84,6
306,"Grajaú, (79)","STADIUM AREA, (182)",27.75,6
307,"Guaratiba, (82)","STADIUM AREA, (182)",11.11,6
308,"Higienópolis, (84)","STADIUM AREA, (182)",29.29,6
309,"Honório Gurgel, (85)","STADIUM AREA, (182)",16.16,6
310,"Inhaúma, (87)","STADIUM AREA, (182)",82.39,6
311,"Inhoaíba, (88)","STADIUM AREA, (182)",17.13,6
312,"Ipanema, (89)","STADIUM AREA, (182)",11.25,6
313,"MARICÁ, (9)","STADIUM AREA, (182)",23.65,6
314,"Irajá, (90)","STADIUM AREA, (182)",63.04,6
315,"Itanhangá, (91)","STADIUM AREA, (182)",11.45,6
316,"Jacarepaguá, (92)","STADIUM AREA, (182)",50.63,6
317,"Jacaré, (94)","STADIUM AREA, (182)",14.66,6
318,"Jardim América, (95)","STADIUM AREA, (182)",23.97,6
319,"Jardim Guanabara, (98)","STADIUM AREA, (182)",17.63,6
320,"BELFORD ROXO, (0)","STADIUM AREA, (182)",413.98,7
321,"MESQUITA, (10)","STADIUM AREA, (182)",116.93,7
322,"Lagoa, (101)","STADIUM AREA, (182)",16.9,7
323,"Laranjeiras, (102)","STADIUM AREA, (182)",18.27,7
324,"Leblon, (103)","STADIUM AREA, (182)",32.84,7
325,"Leme, (104)","STADIUM AREA, (182)",12.49,7
326,"Lins de Vasconcelos, (105)","STADIUM AREA, (182)",42.54,7
327,"Madureira, (106)","STADIUM AREA, (182)",34.66,7
328,"Magalhães Bastos, (107)","STADIUM AREA, (182)",28.77,7
329,"Mangueira, (108)","STADIUM AREA, (182)",30.46,7
330,"Manguinhos, (109)","STADIUM AREA, (182)",30.21,7
331,"NILÓPOLIS, (11)","STADIUM AREA, (182)",134.21,7
332,"Marechal Hermes, (111)","STADIUM AREA, (182)",216.36,7
333,"Maria da Graça, (112)","STADIUM AREA, (182)",83.19,7
334,"Maré, (113)","STADIUM AREA, (182)",108.17,7
335,"Méier, (115)","STADIUM AREA, (182)",99.13,7
336,"Olaria, (116)","STADIUM AREA, (182)",66.72,7
337,"Oswaldo Cruz, (117)","STADIUM AREA, (182)",14.08,7
338,"Paciência, (118)","STADIUM AREA, (182)",29.01,7
339,"Padre Miguel, (119)","STADIUM AREA, (182)",42.79,7
340,"NITERÓI, (12)","STADIUM AREA, (182)",138.56,7
341,"Parada de Lucas, (121)","STADIUM AREA, (182)",65.39,7
342,"Parque Anchieta, (122)","STADIUM AREA, (182)",31.32,7
343,"Parque Columbia, (123)","STADIUM AREA, (182)",23.81,7
344,"Pavuna, (124)","STADIUM AREA, (182)",288.66,7
345,"Pechincha, (125)","STADIUM AREA, (182)",41.11,7
346,"Penha, (127)","STADIUM AREA, (182)",75.81,7
347,"Penha Circular, (128)","STADIUM AREA, (182)",81.79,7
348,"Piedade, (129)","STADIUM AREA, (182)",110.84,7
349,"Pilares, (130)","STADIUM AREA, (182)",35.56,7
350,"Praça Seca, (134)","STADIUM AREA, (182)",34.19,7
351,"Praça da Bandeira, (135)","STADIUM AREA, (182)",88.32,7
352,"Quintino Bocaiúva, (136)","STADIUM AREA, (182)",52.41,7
353,"Ramos, (137)","STADIUM AREA, (182)",47.05,7
354,"Realengo, (138)","STADIUM AREA, (182)",169.66,7
355,"Recreio dos Bandeirantes, (139)","STADIUM AREA, (182)",43.5,7
356,"NOVA IGUAÇU, (14)","STADIUM AREA, (182)",596.05,7
357,"Riachuelo, (140)","STADIUM AREA, (182)",26.48,7
358,"Ricardo de Albuquerque, (142)","STADIUM AREA, (182)",21.54,7
359,"Rio Comprido, (143)","STADIUM AREA, (182)",107.66,7
360,"Rocha, (144)","STADIUM AREA, (182)",100.92,7
361,"Rocha Miranda, (145)","STADIUM AREA, (182)",35.51,7
362,"Santa Cruz, (148)","STADIUM AREA, (182)",93.01,7
363,"Santa Teresa, (149)","STADIUM AREA, (182)",24.21,7
364,"Santo Cristo, (150)","STADIUM AREA, (182)",30.19,7
365,"Santíssimo, (151)","STADIUM AREA, (182)",38.25,7
366,"Senador Camará, (153)","STADIUM AREA, (182)",71.3,7
367,"São Cristóvão, (157)","STADIUM AREA, (182)",231.1,7
368,"São Francisco Xavier, (158)","STADIUM AREA, (182)",68.23,7
369,"Tanque, (159)","STADIUM AREA, (182)",14.17,7
370,"QUEIMADOS, (16)","STADIUM AREA, (182)",100.86,7
371,"Taquara, (160)","STADIUM AREA, (182)",77.88,7
372,"Tijuca, (162)","STADIUM AREA, (182)",565.62,7
373,"Todos os Santos, (163)","STADIUM AREA, (182)",50.02,7
374,"Tomás Coelho, (164)","STADIUM AREA, (182)",274.12,7
375,"Turiaçu, (165)","STADIUM AREA, (182)",27.49,7
376,"Urca, (166)","STADIUM AREA, (182)",12.61,7
377,"Vargem Grande, (167)","STADIUM AREA, (182)",11.04,7
378,"Vasco da Gama, (169)","STADIUM AREA, (182)",52.13,7
379,"SÃO GONÇALO, (17)","STADIUM AREA, (182)",303.64,7
380,"Vaz Lobo, (170)","STADIUM AREA, (182)",11.7,7
381,"Vicente de Carvalho, (171)","STADIUM AREA, (182)",50.07,7
382,"Vigário Geral, (173)","STADIUM AREA, (182)",53.06,7
383,"Vila Isabel, (174)","STADIUM AREA, (182)",238.67,7
384,"Vila Kosmos, (175)","STADIUM AREA, (182)",31.6,7
385,"Vila Militar, (176)","STADIUM AREA, (182)",147.65,7
386,"Vila Valqueire, (177)","STADIUM AREA, (182)",15.76,7
387,"Vila da Penha, (178)","STADIUM AREA, (182)",19.38,7
388,"SÃO JOÃO DE MERITI, (18)","STADIUM AREA, (182)",615.53,7
389,"Água Santa, (181)","STADIUM AREA, (182)",10.64,7
390,"SEROPÉDICA, (19)","STADIUM AREA, (182)",20.68,7
391,"DUQUE DE CAXIAS, (2)","STADIUM AREA, (182)",668.64,7
392,"Abolição, (22)","STADIUM AREA, (182)",16.34,7
393,"Acari, (23)","STADIUM AREA, (182)",32.71,7
394,"Alto da Boa Vista, (24)","STADIUM AREA, (182)",52.74,7
395,"Anchieta, (25)","STADIUM AREA, (182)",69.09,7
396,"Andaraí, (26)","STADIUM AREA, (182)",117.75,7
397,"Bangu, (29)","STADIUM AREA, (182)",121.23,7
398,"Barra da Tijuca, (30)","STADIUM AREA, (182)",54.82,7
399,"Barros Filho, (32)","STADIUM AREA, (182)",12.85,7
400,"Benfica, (33)","STADIUM AREA, (182)",121.2,7
401,"Bento Ribeiro, (34)","STADIUM AREA, (182)",67.16,7
402,"Bonsucesso, (35)","STADIUM AREA, (182)",48.11,7
403,"Botafogo, (36)","STADIUM AREA, (182)",126.33,7
404,"Brás de Pina, (37)","STADIUM AREA, (182)",70.16,7
405,"Cachambi, (38)","STADIUM AREA, (182)",101.7,7
406,"Cacuia, (39)","STADIUM AREA, (182)",13.25,7
407,"ITABORAÍ, (4)","STADIUM AREA, (182)",31.58,7
408,"Caju, (40)","STADIUM AREA, (182)",68.28,7
409,"Campo Grande, (43)","STADIUM AREA, (182)",105.35,7
410,"Cascadura, (45)","STADIUM AREA, (182)",37.6,7
411,"Catete, (46)","STADIUM AREA, (182)",32.35,7
412,"Catumbi, (47)","STADIUM AREA, (182)",20.86,7
413,"Cavalcanti, (48)","STADIUM AREA, (182)",25.35,7
414,"Centro, (49)","STADIUM AREA, (182)",165.03,7
415,"Cidade Nova, (50)","STADIUM AREA, (182)",39.77,7
